"well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","assay_type","food_conc_OD","food_type","diluent","drug","concentration_um","drug_prep_method","strain","bleach","well_censor","well_censor_reason","notes","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","assay_bleach","control_median_wormlength_um","median_wormlength_um_delta"
"NJR2_p002_E12","NJR2_2_N2","NJR2","p002","E12",20240906,"p002_E12","m2x","20240906-NJR2-p002-m2x_E12.TIF",0.760880964866282,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","N2",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_N2","worm",593.356714580299,503.782346150578,527.057910291299,562.549276643305,604.046281199897,52.0572482520541,633.187149451864,641.19928686872,668.616225094209,0.0877334779785476,10,"NJR2_2",862.396451827767,-258.350170627871
"NJR2_p002_F01","NJR2_2_CB4856","NJR2","p002","F01",20240906,"p002_F01","m2x","20240906-NJR2-p002-m2x_F01.TIF",1.13178883402962,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","CB4856",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_CB4856","non-worm",803.033889241818,771.077223389633,776.947890904981,787.968532721934,800.710832370915,22.8400047610347,817.649831766289,832.172211084043,840.0943055063,0.0284421430614828,10,"NJR2_2",829.855409823303,-29.144577452388
"NJR2_p002_F02","NJR2_2_CX11271","NJR2","p002","F02",20240906,"p002_F02","m2x","20240906-NJR2-p002-m2x_F02.TIF",0.993466299862448,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","CX11271",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_CX11271","worm",765.522866185409,697.214503044073,703.293791403913,718.534913205143,771.919706088147,48.5458071294475,805.544032816473,822.157085606993,836.991384490894,0.063415228040608,13,"NJR2_2",790.590372265802,-18.6706661776549
"NJR2_p002_F03","NJR2_2_ECA36","NJR2","p002","F03",20240906,"p002_F03","m2x","20240906-NJR2-p002-m2x_F03.TIF",1.05820995962315,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","ECA36",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_ECA36","worm",841.982178967835,803.589368353098,803.64401319988,822.412322779981,852.189799991229,28.0587770518631,861.693816996551,869.660629124764,869.883804877458,0.0333246685651466,7,"NJR2_2",847.977824025138,4.21197596609034
"NJR2_p002_F04","NJR2_2_JU775","NJR2","p002","F04",20240906,"p002_F04","m2x","20240906-NJR2-p002-m2x_F04.TIF",1.10035559067562,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","JU775",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_JU775","worm",811.112443005959,759.229693464849,770.529936105878,798.657135989509,812.765104231187,28.2363416835582,829.317062399795,845.646777383091,854.044765309025,0.0348118709397616,13,"NJR2_2",812.565816331281,0.199287899906835
"NJR2_p002_F05","NJR2_2_MY16","NJR2","p002","F05",20240906,"p002_F05","m2x","20240906-NJR2-p002-m2x_F05.TIF",1.04165103189493,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","MY16",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_MY16","worm",807.456284787703,705.985835024903,733.575667511546,785.562658192029,819.121564145334,48.5575037932328,844.297647919538,858.247468805706,858.857522193749,0.0601363872051594,17,"NJR2_2",818.098615600687,1.02294854464731
"NJR2_p002_F06","NJR2_2_N2","NJR2","p002","F06",20240906,"p002_F06","m2x","20240906-NJR2-p002-m2x_F06.TIF",1.0382921043714,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","N2",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_N2","worm",854.950356558125,805.617075261904,827.420446610617,843.686914216073,854.765506032436,26.1470442098875,863.529632756019,881.06085211312,912.721219722751,0.0305831139893909,14,"NJR2_2",862.396451827767,-7.63094579533094
"NJR2_p002_F07","NJR2_2_CB4856","NJR2","p002","F07",20240906,"p002_F07","m2x","20240906-NJR2-p002-m2x_F07.TIF",1.10289937464468,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","CB4856",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_CB4856","worm",581.464038086204,516.745686012126,528.192817630662,555.351326992131,562.172803044073,44.3260512712425,620.468722803825,632.645645178184,640.79361204145,0.076231801741574,13,"NJR2_2",829.855409823303,-267.68260677923
"NJR2_p002_F08","NJR2_2_CX11271","NJR2","p002","F08",20240906,"p002_F08","m2x","20240906-NJR2-p002-m2x_F08.TIF",0.969867549668874,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","CX11271",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_CX11271","worm",778.311035699922,723.09595094019,729.255492450771,743.170212914698,784.04116385441,42.9154273230389,797.314643968656,835.007528945798,837.416628728899,0.0551391736138571,8,"NJR2_2",790.590372265802,-6.54920841139153
"NJR2_p002_F09","NJR2_2_ECA36","NJR2","p002","F09",20240906,"p002_F09","m2x","20240906-NJR2-p002-m2x_F09.TIF",0.99390774586597,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","ECA36",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_ECA36","worm",597.937738133726,574.716377823775,582.734188675238,588.57970333061,596.177343097734,14.2954727594179,610.299706307262,616.161143158157,618.474218567828,0.023907962063135,11,"NJR2_2",847.977824025138,-251.800480927405
"NJR2_p002_F10","NJR2_2_JU775","NJR2","p002","F10",20240906,"p002_F10","m2x","20240906-NJR2-p002-m2x_F10.TIF",1.05,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","JU775",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_JU775","worm",573.12153308808,486.280584467472,504.176259328752,549.831468319387,585.581928977513,49.1355793165742,613.090003276617,619.598068247226,623.014477239054,0.0857332633304196,12,"NJR2_2",812.565816331281,-226.983887353767
"NJR2_p002_F11","NJR2_2_MY16","NJR2","p002","F11",20240906,"p002_F11","m2x","20240906-NJR2-p002-m2x_F11.TIF",1.04481213374698,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","MY16",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_MY16","worm",816.18139607852,760.109201298535,787.326546218,816.380497269941,824.578744986887,29.1240782026029,828.945614541429,836.638897030673,843.772699441576,0.0356833399321945,6,"NJR2_2",818.098615600687,6.48012938620002
"NJR2_p002_F12","NJR2_2_N2","NJR2","p002","F12",20240906,"p002_F12","m2x","20240906-NJR2-p002-m2x_F12.TIF",0.97774810858923,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","N2",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_N2","worm",592.973931912627,490.139394046695,531.229263011841,572.111812679234,593.08344077912,45.2643034944549,628.560258600839,640.319500385444,654.961512623296,0.0763343901956291,17,"NJR2_2",862.396451827767,-269.313011048648
"NJR2_p002_G01","NJR2_2_CB4856","NJR2","p002","G01",20240906,"p002_G01","m2x","20240906-NJR2-p002-m2x_G01.TIF",0.949875466998755,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","CB4856",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_CB4856","worm",819.281059412332,751.940065309025,757.72633073442,804.70122959982,831.22187729038,41.0950070778323,851.299286385604,853.381723782741,857.241507833685,0.0501598402717984,8,"NJR2_2",829.855409823303,1.36646746707686
"NJR2_p002_G02","NJR2_2_CX11271","NJR2","p002","G02",20240906,"p002_G02","m2x","20240906-NJR2-p002-m2x_G02.TIF",0.936428794016828,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","CX11271",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_CX11271","worm",809.1397739458,766.947312623297,779.834078232945,787.213531462628,802.416046728039,32.4499636658992,827.270114398161,845.765685004609,867.484068140944,0.0401042745775007,8,"NJR2_2",790.590372265802,11.8256744622371
"NJR2_p002_G03","NJR2_2_ECA36","NJR2","p002","G03",20240906,"p002_G03","m2x","20240906-NJR2-p002-m2x_G03.TIF",1.1124905944319,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","ECA36",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_ECA36","worm",847.220124847356,750.187940197275,803.371356741661,818.018959182404,854.084926410286,46.3088150321819,885.433063387977,891.35554220252,893.883563563488,0.0546597202710752,10,"NJR2_2",847.977824025138,6.10710238514775
"NJR2_p002_G04","NJR2_2_JU775","NJR2","p002","G04",20240906,"p002_G04","m2x","20240906-NJR2-p002-m2x_G04.TIF",0.941463414634146,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","JU775",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_JU775","worm",801.721875378851,750.249903677571,755.845042486335,775.274452612568,796.573977350476,42.3938707227402,834.750717412908,839.224778836308,901.030190412005,0.0528785256142688,13,"NJR2_2",812.565816331281,-15.9918389808043
"NJR2_p002_G05","NJR2_2_MY16","NJR2","p002","G05",20240906,"p002_G05","m2x","20240906-NJR2-p002-m2x_G05.TIF",1.03582677165354,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","MY16",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_MY16","worm",811.019097410396,694.211675470095,711.910393742288,752.435810181209,813.577651398078,76.940766388007,869.526046184289,902.081224570337,908.869735584783,0.0948692412221621,10,"NJR2_2",818.098615600687,-4.52096420260875
"NJR2_p002_G06","NJR2_2_N2","NJR2","p002","G06",20240906,"p002_G06","m2x","20240906-NJR2-p002-m2x_G06.TIF",1.15429769392034,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","N2",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_N2","worm",842.660820776023,750.325058773876,798.522599725381,835.335293901713,851.871398848019,38.2065921730071,858.711580794686,870.350504767633,912.361790555619,0.0453404160143839,14,"NJR2_2",862.396451827767,-10.5250529797488
"NJR2_p002_G07","NJR2_2_CB4856","NJR2","p002","G07",20240906,"p002_G07","m2x","20240906-NJR2-p002-m2x_G07.TIF",0.926940639269406,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","CB4856",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_CB4856","worm",590.234303614918,535.779905976725,543.564291670058,546.042203983022,575.966373031289,47.5615654345648,617.971788093391,654.882704511974,659.088348700471,0.0805808221299097,9,"NJR2_2",829.855409823303,-253.889036792013
"NJR2_p002_G08","NJR2_2_CX11271","NJR2","p002","G08",20240906,"p002_G08","m2x","20240906-NJR2-p002-m2x_G08.TIF",0.959384212250246,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","CX11271",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_CX11271","worm",812.958125534734,750.077185851896,772.616051513264,796.562214436257,811.928893464849,34.1129783813827,833.055388675238,857.818377779937,862.63875633507,0.0419615442787344,11,"NJR2_2",790.590372265802,21.3385211990475
"NJR2_p002_G09","NJR2_2_ECA36","NJR2","p002","G09",20240906,"p002_G09","m2x","20240906-NJR2-p002-m2x_G09.TIF",0.937395659432387,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","ECA36",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_ECA36","worm",600.166707698913,529.041888093391,567.244102927703,587.192387477834,601.600245568732,33.1787581120767,623.929678044073,631.96928247818,640.827890412005,0.0552825701366986,10,"NJR2_2",847.977824025138,-246.377578456406
"NJR2_p002_G10","NJR2_2_JU775","NJR2","p002","G10",20240906,"p002_G10","m2x","20240906-NJR2-p002-m2x_G10.TIF",0.955190771960958,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","JU775",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_JU775","worm",576.471717346556,516.529155147955,520.250846150578,535.663566463946,587.061150358344,39.1162371554026,602.449955641802,611.715421620673,646.519147305499,0.0678545642021275,21,"NJR2_2",812.565816331281,-225.504665972937
"NJR2_p002_G11","NJR2_2_MY16","NJR2","p002","G11",20240906,"p002_G11","m2x","20240906-NJR2-p002-m2x_G11.TIF",1.10977564102564,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","MY16",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_MY16","worm",831.382858877995,763.225621620674,770.534641271566,801.103171620674,839.814185622393,49.8764823190115,852.412093677574,878.33047359699,909.609674306403,0.059992194674693,7,"NJR2_2",818.098615600687,21.7155700217065
"NJR2_p002_G12","NJR2_2_N2","NJR2","p002","G12",20240906,"p002_G12","m2x","20240906-NJR2-p002-m2x_G12.TIF",0.956486376575844,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","N2",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_N2","worm",594.399315445632,546.728546030386,561.486721869625,581.34981291422,589.487105438878,27.640301596655,608.092157502472,630.599206481954,645.599089169084,0.0465012338985158,14,"NJR2_2",862.396451827767,-272.909346388889
"NJR2_p002_H01","NJR2_2_CB4856","NJR2","p002","H01",20240906,"p002_H01","m2x","20240906-NJR2-p002-m2x_H01.TIF",1.02075746540422,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","CB4856",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_CB4856","worm",807.225427868912,702.729482990238,751.743849487022,772.764863826555,826.09380163363,50.7047802696236,846.007091545994,858.072434237459,858.823243823194,0.0628136559120605,12,"NJR2_2",829.855409823303,-3.76160818967298
"NJR2_p002_H02","NJR2_2_CX11271","NJR2","p002","H02",20240906,"p002_H02","m2x","20240906-NJR2-p002-m2x_H02.TIF",1.12366281557552,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","CX11271",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_CX11271","worm",776.76680443778,621.870758773874,720.069568409559,729.72351204145,796.430976043171,72.5075140803828,834.301077876612,848.29671204145,853.794053984264,0.093345279002832,11,"NJR2_2",790.590372265802,5.84060377736887
"NJR2_p002_H03","NJR2_2_ECA36","NJR2","p002","H03",20240906,"p002_H03","m2x","20240906-NJR2-p002-m2x_H03.TIF",1.08402411454408,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","ECA36",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_ECA36","worm",849.251071731856,785.425539615428,807.758156437254,829.500683845337,854.359163563487,36.0422977256492,879.794119271254,883.261976752372,888.603662399795,0.0424400968398534,8,"NJR2_2",847.977824025138,6.38133953834858
"NJR2_p002_H04","NJR2_2_JU775","NJR2","p002","H04",20240906,"p002_H04","m2x","20240906-NJR2-p002-m2x_H04.TIF",1.03925165077036,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","JU775",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_JU775","worm",800.439833098712,771.565146732425,774.336912928974,775.561074888249,793.393870098637,27.7603174247912,825.165656945146,835.598095346709,846.407468353099,0.0346813292853302,9,"NJR2_2",812.565816331281,-19.1719462326432
"NJR2_p002_H05","NJR2_2_MY16","NJR2","p002","H05",20240906,"p002_H05","m2x","20240906-NJR2-p002-m2x_H05.TIF",1.10707456978967,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","MY16",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_MY16","worm",820.584335220222,775.092922784366,777.139365599948,785.807488059681,816.820964727179,42.0661347122516,848.198031927205,867.792675333537,880.644442251543,0.0512636336166011,6,"NJR2_2",818.098615600687,-1.27765087350724
"NJR2_p002_H06","NJR2_2_N2","NJR2","p002","H06",20240906,"p002_H06","m2x","20240906-NJR2-p002-m2x_H06.TIF",1.13765337423313,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",0,"see notion","N2",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_0_N2","worm",841.338048098827,752.060548612805,786.740463939287,813.059112623296,842.659115555949,42.8526561383987,879.841016096832,884.080231108742,891.189251513265,0.0509339334352379,13,"NJR2_2",862.396451827767,-19.737336271818
"NJR2_p002_H07","NJR2_2_CB4856","NJR2","p002","H07",20240906,"p002_H07","m2x","20240906-NJR2-p002-m2x_H07.TIF",0.92319449751624,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","CB4856",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_CB4856","worm",614.924328007938,574.437693616137,593.206158442499,600.544628487604,616.076510155814,23.0286865737738,623.432053409974,650.727206889247,653.83129346485,0.0374496267668833,12,"NJR2_2",829.855409823303,-213.778899667489
"NJR2_p002_H08","NJR2_2_CX11271","NJR2","p002","H08",20240906,"p002_H08","m2x","20240906-NJR2-p002-m2x_H08.TIF",1.0999251497006,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","CX11271",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_CX11271","worm",788.972668772445,735.645709020799,758.691843823157,773.509859613413,790.60848330378,28.3186411694971,806.758678187342,818.075968715691,832.861473724556,0.0358930572507129,10,"NJR2_2",790.590372265802,0.0181110379787697
"NJR2_p002_H09","NJR2_2_ECA36","NJR2","p002","H09",20240906,"p002_H09","m2x","20240906-NJR2-p002-m2x_H09.TIF",0.993676603432701,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","ECA36",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_ECA36","worm",607.756670261423,538.74741313264,566.502797668552,591.022797596422,612.143412623296,38.2917235980379,636.977843663562,645.472395131698,647.404583554057,0.0630050240033842,7,"NJR2_2",847.977824025138,-235.834411401843
"NJR2_p002_H10","NJR2_2_JU775","NJR2","p002","H10",20240906,"p002_H10","m2x","20240906-NJR2-p002-m2x_H10.TIF",0.970983109571243,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","JU775",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_JU775","worm",580.201386788948,502.024338308122,524.292813043986,558.877157145659,586.452743711773,38.2841717705346,606.780053290997,628.805827573978,635.783088615468,0.0659842817377835,21,"NJR2_2",812.565816331281,-226.113072619508
"NJR2_p002_H11","NJR2_2_MY16","NJR2","p002","H11",20240906,"p002_H11","m2x","20240906-NJR2-p002-m2x_H11.TIF",0.931771595900439,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","MY16",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_MY16","worm",853.782492125588,835.858418567829,839.009320863258,843.735674306403,858.309047887346,14.0742452340747,859.388353402418,866.727921239335,871.620966463947,0.0164845793441317,5,"NJR2_2",818.098615600687,40.2104322866592
"NJR2_p002_H12","NJR2_2_N2","NJR2","p002","H12",20240906,"p002_H12","m2x","20240906-NJR2-p002-m2x_H12.TIF",1.02402402402402,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_F",30,"see notion","N2",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_F_30_N2","worm",611.666920459492,544.414447305499,572.820573086141,585.170184031088,605.207581807223,42.1292759818038,647.518214822785,658.110532829635,669.41401369899,0.0688761719370989,8,"NJR2_2",862.396451827767,-257.188870020544
"NJR2_p003_A01","NJR2_2_CB4856","NJR2","p003","A01",20240906,"p003_A01","m2x","20240906-NJR2-p003-m2x_A01.TIF",0.855964957485184,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_B",0,"see notion","CB4856",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_B_0_CB4856","worm",883.960658290327,817.05504077912,845.883910052943,870.433447018962,883.491014392257,31.070298321749,907.333303677078,912.046014190034,936.3647473055,0.0351489605678179,15,"NJR2_2",880.044498157112,3.44651623514494
"NJR2_p003_A02","NJR2_2_CX11271","NJR2","p003","A02",20240906,"p003_A02","m2x","20240906-NJR2-p003-m2x_A02.TIF",1.15483017203352,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_B",0,"see notion","CX11271",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_B_0_CX11271","worm",801.446984190641,721.263503625919,739.401331624912,766.947312623297,809.068351573689,47.4465693726064,834.625361750527,856.309135375432,874.840226992132,0.0592011328366546,15,"NJR2_2",822.016344811928,-12.947993238239
"NJR2_p003_A03","NJR2_2_ECA36","NJR2","p003","A03",20240906,"p003_A03","m2x","20240906-NJR2-p003-m2x_A03.TIF",1.03001579778831,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_B",0,"see notion","ECA36",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_B_0_ECA36","worm",884.68338903033,862.636009570452,864.310771285789,869.140652462227,880.281550695304,19.6527943991867,898.85545056869,907.784284231226,913.873956884723,0.0222144946348857,7,"NJR2_2",855.900516144105,24.3810345511995
"NJR2_p003_A04","NJR2_2_JU775","NJR2","p003","A04",20240906,"p003_A04","m2x","20240906-NJR2-p003-m2x_A04.TIF",0.951257373486495,"48h",10,"HB101_10_11_2023","DMSO","Albendazole_B",0,"see notion","JU775",2,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_3/20240906-NJ-R2-drugresponse/20240906-NJ-R2-p009-m2x_/Analysis-20240912/processed_images/","Albendazole_B_0_JU775","worm",859.898939408864,829.721527573978,829.794585310373,835.40094052591,842.505361706528,33.9526811207259,882.293803928554,905.723441011859,911.676197672615,0.0394845016834962,7,"NJR2_2",859.565462572056,-17.0601008655283
